product_guid,title,price_mean,price_std,price_confidence,core_material_score,core_material_conf,availability_score,availability_conf,warranty_mean,warranty_std,warranty_conf,reviewer_opinion_score,reviewer_opinion_conf,board_weight_mean,board_weight_std,board_weight_conf,carving_score,carving_conf,powder_mean,powder_std,powder_conf,edge_hold_score,edge_hold_conf,chatter_score,chatter_conf,positive_aspect_score,positive_aspect_conf,negative_aspect_score,negative_aspect_conf,return_policy_score,return_policy_conf,jibbing_score,jibbing_conf,overall_rating_mean,overall_rating_std,overall_rating_conf,speed_score,speed_conf,jumps_score,jumps_conf,pipe_score,pipe_conf,flex_rating_mean,flex_rating_std,flex_rating_conf,sidecut_radius_mean,sidecut_radius_std,sidecut_radius_conf,sidecut_radius_159_mean,sidecut_radius_159_std,sidecut_radius_159_conf,effective_edge_mean,effective_edge_std,effective_edge_conf,waist_width_mean,waist_width_std,waist_width_conf,setback_mean,setback_std,setback_conf,taper_mean,taper_std,taper_conf,stance_width_mean,stance_width_std,stance_width_conf,contact_length_mean,contact_length_std,contact_length_conf,tip_tail_width_mean,tip_tail_width_std,tip_tail_width_conf,tip_tail_width_159_mean,tip_tail_width_159_std,tip_tail_width_159_conf,recommended_weight_mean,recommended_weight_std,recommended_weight_conf,recommended_weight_159_mean,recommended_weight_159_std,recommended_weight_159_conf,turn_initiation_mean,turn_initiation_std,turn_initiation_conf,camber_profile_score,camber_profile_conf,terrain_suitability_mean,terrain_suitability_std,terrain_suitability_conf,on_snow_feel_score,on_snow_feel_conf,board_category_score,board_category_conf,comparable_board,camber_profile,base_material,terrain_suitability,topsheet,board_designer,manufacturing_location,board_category,shape,laminate,model_year,sustainability_certification,construction_material_innovation,sidewall_material,edge_technology,sidecut_type,binding_compatibility,predecessor_model_name,rider_level,brand,gender,mounting_pattern,product_type
KR9ULnqSpB,Jones_Snowboards_Truckee_CA Mens_Flagship_Pro,1449.99,115,1.0,0.85,0.8,1.0,1.0,3.0,0.7,0.6,0.8,0.8,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.75,0.79,0.4,0.79,0.45,0.7,0.5,0.01,91,6,0.93,0.5,0.01,0.5,0.01,0.5,0.01,9,1.22,0.62,8,0.38,0.99,8,3.11,0.2,114,2,0.99,25,0,0.99,20,7,0.99,12,4,0.78,60,2,0.99,113,45,0.2,29,1,0.99,30,12,0.2,70,3,0.99,80,32,0.2,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Amplid_Souly_Grail_K2_Alchemist_YES_PYL_Weston_Backwoods_Cardiff_Powgoda_United_Shapes_Cadet_Burton_Gril_Master,,Ultra_Base_sintered_carbon_top_speed_wax,,Ash_Wood_Veneer_Topsheet,,Dubai_Solico_Winter_Sport_Factory,,Tapered_Directional,Fusion_Carbon_ultralight_tip_to_tail_carbon_fiberglass,2026,1pct_annual_sales_to_environment,Koroyd_aerospace_lightest_most_advanced_dampening,Recycled_ABS_sidewalls_rounded_finish_reduce_chipping,Traction_Tech_3_0_three_bumps_per_edge,Progressive_Sidecut_increasing_radius,,Carbon_Flagship_2013_2020_then_Ultra_Flagship_now_Pro,Advanced,Jones_Snowboards,Mens,2x4_Inserts,Snowboard
KUkP8e4cJC,Salomon_Group_founded_1947_Annecy_French_Alps Abstract,939.99,117,0.95,0.6,0.8,0.8,0.8,2.0,0.25,0.99,0.5,0.01,2882,1153,0.2,0.5,0.01,4,1.35,0.62,0.65,0.6,0.95,0.9,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,1.05,0.72,8,0.38,0.96,8,0.35,0.96,120,2,0.96,25,0,0.96,8,3,0.2,5,2,0.2,56,2,0.96,113,45,0.2,30,1,0.96,30,12,0.2,78,3,0.96,88,5,0.8,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Capita_DOA_hybrid_camber_twin_464,,Medium_Stone_Finish_sintered,,Desiree_Melancon_unity_human_connection,Desiree_Melancon,AMER_factory_Altenmarkt_Austria,,True_Twin_symmetrical,Tri_Ax_Glass,2027,FSC_certified_wood_strips,Ghost_Carbon_Beams_tip_tail,Royal_Rubber_Rails_full_length,,Quadralizer_Sidecut,2x4_insert_compatible_most_major_brands,Gypsy_and_Villain,Intermediate,Salomon,Unisex,2x4_Inserts,Snowboard
KbdOmGMFUr,CAPiTA_Core_Srl_C3_Worldwide Spring_Break_Resort_Twin,1049.99,196,0.85,0.7,0.71,0.5,0.7,2.0,0.51,0.78,0.65,0.7,2920,260,0.95,0.65,0.7,5,1.2,0.7,0.75,0.7,0.25,0.8,0.8,0.8,0.3,0.8,0.5,0.01,0.75,0.7,87,5,0.95,0.4,0.7,0.8,0.8,0.5,0.01,5,0.45,1.0,8,1.04,0.6,8,0.97,0.6,121,2,1.0,26,0,1.0,0,12,0.85,0,2,1.0,56,5,0.8,113,45,0.2,30,1,1.0,31,1,0.8,72,3,0.97,77,5,0.8,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Burton_Good_Company_Lib_Tech_Off_Ramp_GNU_Money_Jones_Mountain_Twin,,Powder_Drive_Base_sublimation,,PLT_Technology_exclusive_no_lacquer,,Austria_The_MotherShip,,True_Twin,HolySheet_Tri_Bi_configuration,2027,Certified_B_Corporation,4x30mm_Carbon_VTech_Carbonflax,Not_specified,,New_Age_Radial_Death_Grip,,,Intermediate_to_Advanced,CAPiTA,Mens,2x4_Inserts,Snowboard
KroxkN1Bec,Never_Summer_Industries_Denver_CO Propacamba,599.99,202,0.84,0.65,0.7,0.75,0.7,2.13,0.85,0.2,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.9,0.9,0.5,0.01,0.75,0.7,0.7,0.6,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,1.0,7,1.04,0.6,8,3.11,0.2,114,2,0.96,25,0,1.0,8,3,0.2,5,2,0.2,55,22,0.2,113,45,0.2,30,1,1.0,30,12,0.2,82,6,0.81,80,32,0.2,3,1.26,0.2,0.5,0.01,10,0.45,0.99,0.5,0.01,0.5,0.01,CAPiTA_DOA_safest_park_recommendation_poppy,,Durasurf_Sintered_4501_UHMWPE,10.0,Poly_Thermo_durable_lightweight_scratch_chip_resistant,,Denver_Colorado_USA,,True_Twin,Bi_Lite_Fibreglass,2024,,Featherweight_Damping_System,Sintered_P_Tex_Sidewall,Full_Wrap_Metal_Edges,Vario_Power_Grip_Sidecut,,,Intermediate_to_advanced_park_riders,Academy_Snowboard_Co,Mens,2x4_Inserts_stainless_10mm,Snowboard
L7ACf8KAB8,Burton_Corporation_Burlington_Vermont Instigator,629.99,175,0.88,0.95,0.9,0.85,0.7,3.0,0.49,0.8,0.75,0.8,2882,1153,0.2,0.5,0.8,8,0.98,0.8,0.85,0.8,0.8,0.8,0.5,0.01,0.6,0.8,0.5,0.01,0.5,0.8,84,34,0.2,0.7,0.8,0.7,0.8,0.7,0.8,2,0.69,0.88,7,0.57,0.88,8,3.11,0.2,117,3,0.88,25,1,0.88,2,11,0.88,5,2,0.99,56,4,0.88,113,45,0.2,29,1,0.88,30,12,0.2,68,6,0.8,80,32,0.2,3,0.69,0.8,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Held_own_vs_Jones_Mountain_Twin_better_than_Capita_Mercury,,Extruded,,Bold_lines_fleetingness_of_life_soft_light_tones,,China,,Directional,Biax_Glass_biaxial_fibreglass_torsionally_soft,2025,B_Corp_Certified,Infinite_Ride_overbuilt_machine_broken_in,Five_layer_topsheet_glass_core_glass_base,Frostbite_Edges_extend_beneath_bindings,,All_major_brands_ReFlex_EST_disc,,Beginner_Intermediate,Burton_Snowboards,Mens,The_Channel_Mounting_System_all_major_bindings,Snowboard
L7yAqDhlVO, Fish_3D,1049.99,115,1.0,0.8,0.7,0.8,0.8,3.0,0.49,0.8,0.5,0.3,2900,260,0.95,0.5,0.8,9,0.98,0.8,0.5,0.7,0.8,0.8,0.8,0.8,0.6,0.8,0.5,0.01,0.5,0.8,84,34,0.2,0.7,0.8,0.7,0.8,0.5,0.8,4,1.11,0.69,6,0.38,0.99,6,0.35,1.0,110,2,0.99,26,0,0.99,50,7,1.0,3,4,0.8,56,2,0.99,113,45,0.2,30,1,0.99,30,1,0.8,80,3,0.99,105,8,0.6,4,0.84,0.7,0.5,0.01,10,0.45,1.0,0.7,0.8,0.5,0.01,Jones_Storm_Chaser,,Sintered_WFO,10.0,,,China,,Tapered_Directional,Triax_45_Carbon_Highlights,2027,B_Corporation,,,,,Channel_requires_channel_bindings,,Intermediate_Expert,Burton,Mens,The_Channel,Snowboard
LEdpx3Bvui, Beast,919.99,115,1.0,0.6,0.7,0.85,0.8,2.0,0.25,0.99,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.9,0.84,0.5,0.01,0.8,0.8,0.6,0.8,0.5,0.5,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,9,0.56,0.92,8,0.38,1.0,8,0.35,1.0,119,47,0.2,25,0,1.0,0,7,1.0,5,2,0.2,54,5,0.8,115,3,1.0,30,1,1.0,30,1,0.9,65,3,1.0,70,5,0.8,3,1.26,0.2,0.5,0.01,10,0.45,0.99,0.5,0.01,0.5,0.01,Burton_Custom_Camber_gold_standard_aggressive_AM_freestyle,,Nanotech_wax_infused_sintered,10.0,,Ettala_Bergrem_Billtoft,,,Twin,Tri_Lite_Laminates,2026,Made_with_100pct_solar_power,Carbon_Tape_longitudinal_reinforcement,Ureshred_Polyurethane,Recycled_Railkiller_50pct_recycled_steel,Radial,Standard_or_mini_disk,,Advanced,Nitro,Mens,2x4_inserts_tighter_pattern,Snowboard
LFznRrY3J3,Mervin_Manufacturing Lib_Rig,1099.99,115,1.0,0.75,0.8,0.5,0.7,1.0,0.55,0.75,0.8,0.8,2550,724,0.6,0.5,0.01,6,2.42,0.2,0.8,0.8,0.5,0.01,0.7,0.7,0.5,0.8,0.5,0.01,0.5,0.01,83,5,0.95,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,0.99,8,0.38,1.0,8,0.35,1.0,119,47,0.2,25,0,1.0,2,7,0.98,5,2,0.95,58,5,0.8,105,3,0.96,30,1,1.0,30,1,0.8,80,9,0.6,80,8,0.6,3,0.84,0.7,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Korua_Otto_K2_Manifest_Yes_Typo_Jones_Frontier_Ride_Algorythm_etc,,Sintered_Knife_Cut_Base,,Squiggle_by_Josh_Pine_riders_line_down_mountain,Austen_Sweetin_first_pro_model,Sequim_Carlsborg_Washington_USA,,Tapered_Directional,Tri_Ax_Bi_Ax_Fiberglass,2025-2026,FSC_certified_fast_growing_renewable_forest,2_way_fiber_max_snap_decrease_chatter,Birch_Internal_UHMW_Sintered_Sidewall,Magne_Traction_7_serrated_bumps,Deep_carving_sidecuts,,Partially_replaces_BRD,Intermediate_to_Advanced_Expert,Lib_Tech,Mens,2x4_Inserts,Snowboard
LGRB7MpPPZ,Burton_Snowboards Family_Tree_3D_Deep_Daze,699.99,115,0.95,0.8,0.7,0.4,0.6,3.0,0.49,0.8,0.6,0.74,2760,637,0.69,0.5,0.74,9,1.12,0.74,0.5,0.7,0.5,0.01,0.85,0.74,0.5,0.7,0.5,0.01,0.5,0.74,83,12,0.69,0.7,0.74,0.7,0.74,0.5,0.74,4,1.34,0.54,6,0.52,0.9,6,0.49,0.9,108,2,0.9,26,0,0.93,25,7,0.95,2,4,0.8,53,3,0.9,100,5,0.9,30,1,0.9,30,1,0.8,68,4,0.93,80,5,0.8,3,0.79,0.74,0.5,0.01,9,3.59,0.2,0.7,0.74,0.5,0.01,Capita_Spring_Break_158_Powder_Glider,,Sintered_WFO,,,,Austria_Keil_Factory,,Freeride_Directional,45_degree_Carbon_Highlights,2024,B_Corp_Certified,45_degree_fibre_angle_uni_carbon_glass,ABS_Recycled,,,All_major_brands_best_with_EST,,Intermediate,Burton,Gender_neutral_unisex,The_Channel,Snowboard
LLlc7aKIkS,Mervin_Manufacturing Doughboy,1349.99,115,0.99,0.7,0.8,0.0,0.99,1.0,0.49,0.8,0.8,0.8,2882,1153,0.2,0.8,0.7,10,0.98,0.8,0.95,0.9,0.85,0.8,0.5,0.01,0.6,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.45,0.97,9,0.38,1.0,8,3.11,0.2,119,47,0.2,26,10,0.2,0,7,1.0,5,2,0.2,57,5,0.8,152,3,0.98,32,1,0.98,30,12,0.2,80,9,0.6,80,32,0.2,7,0.49,0.9,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Storm_Chaser_Rome_PD_Yes_420,,Eco_Sublimated_TNT_Base,,Eco_Sublimated_Poly_Top_Sheet,EJack_Jamie_Lynn_Fredi_K,Handbuilt_in_the_USA,,Directional_Twin,Tri_Ax_Glass_Magnesium_Techno_Fiber_Bands_and_Carbon,2025_2026_season,Zero_hazardous_waste_producing_factory,High_magnesium_glass_fiber_high_tensile_strength,Birch_Internal_Sidewalls_vertical_end_grain_pop_durability,Magne_Traction_serrated_edges,,,Original_Doughboy_Shredder_late_1980s_196cm_plus,Advanced_Expert,Lib_Tech,Mens,2x4_Inserts,Snowboard
LmqmuuOFZu,Salomon_Group_Amer_Sports Huck_Knife_Pro,1089.99,115,1.0,0.8,0.8,0.5,0.8,2.0,0.49,0.8,0.85,0.8,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.8,0.8,0.5,0.01,0.65,0.7,0.4,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,8,0.56,0.92,8,0.38,1.0,8,3.11,0.2,122,2,1.0,26,0,1.0,0,13,0.84,5,2,0.2,56,2,1.0,113,45,0.2,30,1,1.0,30,12,0.2,65,3,1.0,78,5,0.8,1,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_similar_twin_slightly_stiffer_than_HK,,Sintered_EG_Gallium_Electra,,,Dusty_Henricksen_and_Sven_Thorgren,China_designed_in_France,,True_Twin,TriAx_HD_Popster_Ghost_Carbon_Damplifier_Lite_30pct_BioResin,2027,FSC_certified_wood,Core_milled_inside_inserts_natural_flex,Royal_Rubber_Rails_full_length,Freestyle_Edge_Bevel,Equaliser_Rad_Sidecut,,,Advanced,Salomon,Mens,2x4_Inserts,Snowboard
LpgUDviRzN,Mervin_Manufacturing C_Money,599.99,115,1.0,0.7,0.6,0.0,1.0,1.0,0.49,0.8,0.5,0.01,6620,724,0.6,0.5,0.01,6,2.42,0.2,0.9,0.9,0.25,0.8,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,83,5,0.96,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,0.97,8,3.03,0.2,8,3.11,0.2,119,47,0.2,26,10,0.2,0,7,1.0,5,2,0.2,55,22,0.2,113,45,0.2,30,12,0.2,30,12,0.2,73,29,0.2,80,32,0.2,4,0.35,0.99,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Salomon_Huck_Knife_sintered_quad_camber_carbon,,Eco_Sublimated_Co_Ex_Base_extruded,,Eco_Sublimated_Poly_Topsheet,Jay_Howell_punksgitcut,Carlsborg_Sequim_WA_USA,,True_Twin,Tri_Ax_Bi_Ax_Fiber_alloy_glass,2026,Zero_hazardous_waste_water_based_solvents,,UHMW_polyethylene,Magne_Traction_7_serrations,Magne_Traction_serrated,Any_binding_standard_or_mini_disk_2x4,,Intermediate,GNU,Mens,2x4_Inserts,Snowboard
Lwq6GUWWui, Shadowban,949.99,115,0.99,0.8,0.8,0.5,0.8,3.0,0.49,0.8,0.75,0.7,2600,809,0.5,0.5,0.01,6,2.42,0.2,0.75,0.7,0.6,0.6,0.8,0.7,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,4,1.25,0.6,7,0.74,0.8,7,0.69,0.8,117,2,0.99,25,0,0.99,19,7,1.0,5,2,0.2,56,2,1.0,113,45,0.2,30,1,0.98,30,1,0.98,75,6,0.8,77,5,0.8,2,0.97,0.61,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Mountain_Twin,,Sintered_Stone_Ground_4000_PTEX,,Topless_Topsheet_graphics_on_fiberglass_urethane,,Asia_based_facility,,Directional_Twin,Pre_Cured_Glass_USA_made,2027,30_percent_recycled_materials,Carbon_Array_3_three_carbon_stringers,Slimewalls_urethane_with_Roll_In_Construction,Standard_Steel_Edge_30pct_recycled,Quadratic_Sidecut_blend_of_three_radii,,Machete_GT_more_approachable,Beginner_Intermediate,Ride,Unisex,2x4_Inserts,Snowboard
M0jRRVbDtJ, Goliath_Plus,1199.99,115,0.97,0.75,0.7,0.5,0.8,2.13,0.85,0.2,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,7,0.62,0.9,8,0.38,0.98,8,0.35,0.98,120,2,0.98,25,0,0.98,8,3,0.2,5,2,0.2,55,2,0.98,113,45,0.2,30,1,0.98,30,1,0.98,75,3,0.98,81,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,,,Nano_Speed_S_ISOSPORT_7000_sintered,,,,,,Directional_Twin,Tri_Ax_Carbon_Stringers_DRST_Aramid_XPly,2027,,DRST_Dual_Radial_SuperTubes_six_hollow_carbon,Flex_Walls_urethane_bonded_to_core,,,Standard_pattern_non_Burton_EST,,Intermediate_to_Advanced,Bataleon,Mens,2x4_Inserts,Snowboard
M3A5mzYKtT,Salomon Abstract,594.99,115,1.0,0.6,0.66,0.7,0.7,2.13,0.85,0.2,0.5,0.01,2600,957,0.3,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.6,0.6,0.4,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.45,1.0,8,3.03,0.2,8,3.11,0.2,120,2,0.95,25,0,0.95,0,7,0.99,5,2,0.2,55,22,0.2,113,45,0.2,30,1,0.9,30,1,0.9,70,5,0.9,78,5,0.8,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Burton_Process_Flying_V,,Sintered,,Castor_Bean_Bio_Sourced,Estee_Preda,,,True_Twin,Triax_BA_MD_3_intersecting_layers,2025,FSC_certified,Ghost_Carbon_Beam_tip_tail,Royal_Rubber_Rails_full_length,,Quadralizer_Sidecut,Salomon_District,Combination_of_Salomon_Gypsy_and_Villain,Intermediate_Advanced,Salomon,Unisex,2x4_Inserts,Snowboard
M6QYHtT461,Rome_SDS Boneless,899.99,154,0.91,0.65,0.71,0.5,0.71,2.13,0.85,0.2,0.75,0.8,2680,260,0.98,0.5,0.01,6,2.42,0.2,0.65,0.7,0.4,0.7,0.8,0.8,0.3,0.8,0.75,0.8,0.72,0.7,86,5,0.97,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,0.97,7,0.74,0.8,8,3.11,0.2,119,47,0.2,26,10,0.2,0,7,1.0,0,2,1.0,55,5,0.8,108,3,0.99,30,12,0.2,30,12,0.2,63,3,0.95,80,32,0.2,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_DOA_twin_hybrid_camber_flex_5_5,,SinterStrong_sintered,,,,,,True_Twin,Biaxial_fiberglass,2027,,Twin_Single_Bamboo_Omega_HotRods,,,Tri_Radial_Sidecut,2x4_compatible_all_major_brands,,Intermediate,Rome,Unisex,2x4_Inserts,Snowboard
MMQRE33uii,CAPiTA_Snowboards_founded_Seattle_2000 Mega_Mercury,1699.99,132,0.93,0.7,0.7,0.4,0.8,2.0,0.49,0.8,0.7,0.7,2882,1153,0.2,0.65,0.6,7,1.2,0.7,0.6,0.7,0.5,0.01,0.5,0.01,0.5,0.8,0.5,0.01,0.55,0.6,91,10,0.8,0.5,0.01,0.8,0.7,0.5,0.01,7,1.17,0.65,8,1.04,0.6,8,0.69,0.8,120,2,0.93,26,0,0.93,13,7,1.0,0,2,0.94,56,3,0.93,113,45,0.2,30,1,0.93,30,12,0.2,72,4,0.93,76,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Jones_Ultra_Bataleon_Plus_Salomon_Pro_Nitro_Pro_NS_Proto_Burton_GC,,Megadrive_XT_sintered_race_base_UHMW_carbon_fluoro,,Megalite_Skin_Topsheet_super_thin_matte,,The_MotherShip_Feistritz_Austria,,Directional,Hybrid_Carbon_Holysheet_Tri_Tri,2027,100pct_clean_energy_hydroelectric_solar,Carbon_interwoven_into_Holysheet_fiberglass,Milled_sidewalls_added_strength,1_5mm_bump_each_edge_3mm_extra_waist,New_Age_Progressive_Death_Grip,,CAPiTA_Mercury,Advanced_to_Expert,CAPiTA,Mens,2x4_Stainless_Steel_Inserts,Snowboard
Mkb0Q9lZ1o, Outerspace_Living,719.99,199,0.84,0.65,0.7,0.8,0.8,2.13,0.85,0.2,1.0,0.97,2400,724,0.6,0.5,0.7,8,1.2,0.7,0.4,0.8,0.5,0.01,0.6,0.6,0.5,0.8,0.5,0.01,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,5,0.45,1.0,8,0.38,0.99,8,3.11,0.2,118,2,0.99,25,0,0.99,13,7,0.99,5,2,0.2,56,2,0.99,113,45,0.2,30,12,0.2,30,12,0.2,72,3,0.99,80,32,0.2,2,0.69,0.8,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,Outsiders_DOA_NS_ProtoTwo_NitroFury_YesGreats_Jibsaw_BoxK,,Superdrive_ADV_sintruded,,PLT_Technology_digital_screen_print_metallic,,Feistritz_Carinthia_Austria,,Directional_Twin,Special_Blend_Biaxial_Fiberglass_626g_m2,2026,Certified_B_Corporation,4x30mm_Carbon_Boosters_tip_tail,Full_ABS_Sidewalls,360_Degree_Steel_Edges,Radial_single_radius,,,Intermediate,CAPiTA,Mens,2x4_Inserts,Snowboard
MqjXyoxok9,Mervin_Manufacturing Gremlin,969.99,115,0.98,0.85,0.9,0.9,0.8,1.0,0.49,0.8,0.5,0.01,2800,724,0.6,0.9,0.8,6,1.39,0.6,0.9,0.9,0.7,0.8,0.5,0.01,0.4,0.8,0.5,0.01,0.5,0.8,84,34,0.2,0.7,0.8,0.5,0.01,0.5,0.01,6,0.45,1.0,7,0.57,0.88,8,0.53,0.88,119,47,0.2,26,1,0.88,51,7,0.99,12,2,0.96,55,5,0.8,108,5,0.88,31,1,0.88,31,1,0.8,80,9,0.6,82,8,0.6,4,0.69,0.8,0.5,0.01,9,3.59,0.2,0.8,0.8,0.5,0.01,Lib_Tech_Orca_more_stable_precise_vs_nimble,,Fast_tough_holds_wax_knife_cut_waste_reduction,,Eco_Sublimated_Poly_Texture,By_GNU_Gift_Shop,Sequim_Washington_USA,,Tapered_Directional,Tri_Ax_Bi_Ax_Alloy_Glass,2027,FSC_certified_wood,,UHMW_Polyethylene,Magne_Traction_7_serrations,,Bent_Metal_Axtion_Transfer_Union_Ultra,,Advanced_Expert,GNU,Mens,2x4_Inserts,Snowboard
NqInYDuKpj,Bataleon_Snowboards_Amsterdam_Netherlands Mens_Stereo,939.99,115,0.97,0.6,0.7,0.1,0.7,2.13,0.85,0.2,0.5,0.01,2882,1153,0.2,0.5,0.01,6,2.42,0.2,0.5,0.01,0.5,0.01,0.75,0.7,0.5,0.01,0.75,0.8,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,4,0.45,0.99,7,0.74,0.8,7,0.69,0.8,116,2,0.97,26,0,0.97,0,7,0.97,0,2,0.97,56,2,0.97,113,45,0.2,30,1,0.97,30,1,0.97,75,3,0.97,79,5,0.8,3,1.26,0.2,0.5,0.01,9,3.59,0.2,0.5,0.01,0.5,0.01,CAPiTA_Horrorscope_freestyle_twin_soft_flex_park,,Hyper_Glide_S_standard_sintered,,,Ethan_Morgan,Austria_CAPiTA_MFG_Mothership,,Twin_3D_Twin_symmetrical,Bi_Ax_fiberglass_with_Carbon_Stringers,2027_season_26_27,,Carbon_stringers_fine_tune_flex_response_feel,Flex_Walls_urethane_durable_damp,Triple_Base_Technology_3BT_reduces_edge_catch,Tri_radial,Standard_2x4_insert_compatible_all_standard_bindings,,Intermediate,Bataleon,Mens,2x4_Inserts,Snowboard
OUkTiHWBdD,Burton_Snowboards_B_Corp_Burlington_VT Cartographer,639.99,115,1.0,0.9,0.9,0.8,0.8,3.0,0.49,0.8,0.65,0.7,2600,809,0.5,0.5,0.01,6,1.2,0.7,0.5,0.01,0.5,0.01,0.7,0.7,0.3,0.8,1.0,0.9,0.5,0.01,84,34,0.2,0.5,0.01,0.5,0.01,0.5,0.01,6,0.92,0.78,7,0.38,1.0,7,0.35,1.0,114,2,0.99,26,0,1.0,2,7,1.0,5,2,0.96,56,2,1.0,113,45,0.2,30,1,1.0,30,1,0.8,68,3,1.0,80,5,0.8,3,0.84,0.7,0.5,0.01,9,3.59,0.2,0.85,0.7,0.5,0.01,Nidecker_Escape_similar_price_AM_Freeride,,Sintered_WFO,,,Julio_Desmont_Vermont_artist,,,Freeride_Directional,Triax_Fiberglass,2026,FSC_Certified_core_wood,Dualzone_EGD_perpendicular_wood_grain,,,,,,Beginner_Intermediate,Burton,Unisex,The_Channel,Snowboard
PYpPM9tM1r, Mens_Mountain_Twin,1029.99,248,0.76,0.8,0.9,0.85,0.64,2.0,0.7,0.6,0.8,0.8,2882,1153,0.2,0.7,0.99,6,1.2,0.7,0.65,0.8,0.75,0.7,0.65,0.6,0.7,0.8,0.55,0.7,0.7,0.8,84,34,0.2,0.7,0.7,0.8,0.8,0.7,0.8,6,0.94,0.77,8,0.38,0.99,8,0.35,0.99,121,2,0.99,25,0,0.99,0,7,1.0,0,2,1.0,58,4,0.84,111,3,0.99,24,1,0.99,30,12,0.2,70,6,0.8,80,32,0.2,4,0.84,0.7,0.5,0.01,9,3.59,0.2,0.7,0.8,0.5,0.01,Capita_Mercury,,Sintered_8000,,Premium_Topsheet_castor_bean_bioplastic,Jeremy_Jones_Victor_de_Le_Rue,SWS_Dubai_UAE,,Directional_Twin,Biax_Fiberglass_dual_layer,2027,1pct_for_the_Planet_since_2015,BComp_Carbon_Flax_stringers,Recycled_ABS_rounded,Traction_Tech,,S_M,,Beginner_to_Expert,Jones_Snowboards,Mens,2x4_Inserts,Snowboard
