product_guid,manufacturer,model_name,camber_profile,camber_profile_confidence,camber_profile_posterior,core_material,core_material_confidence,core_material_posterior,price,price_confidence,price_posterior,availability,availability_confidence,availability_posterior,comparable_board,comparable_board_confidence,comparable_board_posterior,base_material,base_material_confidence,base_material_posterior,recommended_weight_range,recommended_weight_range_confidence,recommended_weight_range_posterior,flex_rating,flex_rating_confidence,flex_rating_posterior,model_first_available_year,model_first_available_year_confidence,model_first_available_year_posterior,tip_tail_width,tip_tail_width_confidence,tip_tail_width_posterior,sidecut_radius,sidecut_radius_confidence,sidecut_radius_posterior,rider_level,rider_level_confidence,rider_level_posterior,warranty,warranty_confidence,warranty_posterior,reviewer_opinion,reviewer_opinion_confidence,reviewer_opinion_posterior,topsheet,topsheet_confidence,topsheet_posterior,board_designer,board_designer_confidence,board_designer_posterior,board_weight,board_weight_confidence,board_weight_posterior,manufacturing_location,manufacturing_location_confidence,manufacturing_location_posterior,carving_rating,carving_rating_confidence,carving_rating_posterior,powder_rating,powder_rating_confidence,powder_rating_posterior,waist_width_at_156,waist_width_at_156_confidence,waist_width_at_156_posterior,recommended_weight_at_159,recommended_weight_at_159_confidence,recommended_weight_at_159_posterior,effective_edge,effective_edge_confidence,effective_edge_posterior,sidecut_radius_at_159,sidecut_radius_at_159_confidence,sidecut_radius_at_159_posterior,tip_tail_width_at_159,tip_tail_width_at_159_confidence,tip_tail_width_at_159_posterior,board_category,board_category_confidence,board_category_posterior,brand,brand_confidence,brand_posterior,mounting_pattern,mounting_pattern_confidence,mounting_pattern_posterior,shape,shape_confidence,shape_posterior,available_sizes,available_sizes_confidence,available_sizes_posterior,model_year,model_year_confidence,model_year_posterior,gender,gender_confidence,gender_posterior,laminate,laminate_confidence,laminate_posterior,product_type,product_type_confidence,product_type_posterior,terrain_suitability,terrain_suitability_confidence,terrain_suitability_posterior,setback,setback_confidence,setback_posterior,negative_aspect,negative_aspect_confidence,negative_aspect_posterior,sustainability_certification,sustainability_certification_confidence,sustainability_certification_posterior,stance_width_range_size,stance_width_range_size_confidence,stance_width_range_size_posterior,edge_hold,edge_hold_confidence,edge_hold_posterior,construction_material_innovation,construction_material_innovation_confidence,construction_material_innovation_posterior,sidewall_material,sidewall_material_confidence,sidewall_material_posterior,positive_aspect,positive_aspect_confidence,positive_aspect_posterior,edge_technology,edge_technology_confidence,edge_technology_posterior,turn_initiation_performance,turn_initiation_performance_confidence,turn_initiation_performance_posterior,sidecut_type,sidecut_type_confidence,sidecut_type_posterior,taper,taper_confidence,taper_posterior,binding_compatibility,binding_compatibility_confidence,binding_compatibility_posterior,chatter_performance,chatter_performance_confidence,chatter_performance_posterior,predecessor_model_name,predecessor_model_name_confidence,predecessor_model_name_posterior,contact_length_size,contact_length_size_confidence,contact_length_size_posterior,return_policy_terms,return_policy_terms_confidence,return_policy_terms_posterior,jibbing_rating_tgr,jibbing_rating_tgr_confidence,jibbing_rating_tgr_posterior,overall_rating_snowboardingprofiles,overall_rating_snowboardingprofiles_confidence,overall_rating_snowboardingprofiles_posterior,speed_rating_tgr,speed_rating_tgr_confidence,speed_rating_tgr_posterior,jumps_rating_tgr,jumps_rating_tgr_confidence,jumps_rating_tgr_posterior,on_snow_feel_tgr,on_snow_feel_tgr_confidence,on_snow_feel_tgr_posterior,pipe_rating_tgr,pipe_rating_tgr_confidence,pipe_rating_tgr_posterior
WowzaDBiX1,Mervin_Manufacturing,Skunk_Ape,,0.9890,,0.75,0.8000,,1169.99,0.9974,,,,,Ride_Warpig_Superpig,0.9662,,Sintered_Knife_Cut_Base,0.9890,,75.0,0.6000,,7.0,0.9983,7.0:0.9983|6.0:0.0017,2008,0.8000,,30.4,0.9974,,8.5,0.9974,,Intermediate_Advanced,0.8929,Intermediate_Advanced:0.8929|Intermediate:0.1071,,,,0.7,0.7000,,Eco_Sublimated_Poly_Topsheet,0.9868,,Quincy_Quigg,0.9999,,,,,Handbuilt_in_USA,0.9123,,0.65,0.7000,,,,,,,,,,,,,,,,,,,,,0.5548,All_Mountain_Directional_Twin:0.5548|All_Mountain_True_Twin:0.4161|All_Mountain_Freeride:0.0291,Lib_Tech,0.9985,,2x4_Inserts,0.9940,,True_Twin,0.9524,True_Twin:0.9524|Directional_Twin:0.0476,157W_161W_165W_169W_163UW_170UW_173UW,0.9963,,2025_2026,0.9948,,Mens,0.9997,,Tri_Ax_Bi_Ax_Fiber_with_Basalt_Alloy,0.9868,,,,,,0.9890,,1.0,0.9963,,0.6,0.8000,,FSC_certified_wood_core,0.9742,,59.69,0.8000,,0.85,0.8000,,UHMW_Tip_Tail_Impact_Deflection,0.9839,,Birch_Internal_UHMW_Sintered_Sidewall,0.9890,,0.85,0.8000,,Magne_Traction_serrated_edges,0.9940,,3.2,0.7000,,,,,,,,,,,0.85,0.8000,,,,,115.0,0.9974,,,,,,,,,,,,,,,,,,,,,,
Wq0ZFMTUIQ,Nidecker_family_owned_Swiss_company,Alpha,,0.9976,,0.65,0.8000,Poplar_and_Paulownia:0.9939|Poplar_Beech_Spruce_Paulownia:0.0061,849.99,1.0000,,0.5,0.8000,,CAPiTA_Kazu_Kokubo_Pro_closest_competitor,0.9195,,N-7000_Hybrid,0.9684,,80.0,0.9684,,6.0,0.9684,,2021,0.8000,,29.8,0.9684,,7.8,0.9684,,Intermediate-Advanced,0.9550,,2.0,0.8000,,0.7,0.8000,,Absorbnid_vibration_absorbing,0.9976,,Mat_Crepel,0.9998,,,,,,,,,,,,,,25.8,0.9684,,,,,119.0,0.9684,,,,,,,,,0.9557,,Nidecker,0.9999,,2x4_inserts_6_rows,0.9976,,Directional,0.9551,,153cm_158cm,0.9608,,2027,0.9533,,Mens,0.9423,,Biax_Plus,0.9608,,Snowboard,1.0000,,,0.9608,,2.0,0.9684,,0.4,0.7000,,1pct_of_sales_to_environmental_initiatives,0.9999,,54.0,0.9684,,,,,Pop_Carbon_strategic_carbon_fiber,0.9977,,,,,0.65,0.6000,,,,,,,,,,,1.0,0.6000,,Compatible_with_any_binding,0.9654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XXtqENZp3h,Never_Summer_Industries,Propaganda,,0.9980,,0.65,0.7000,Ultralight_Core_Canadian_aspen:0.9224|NS_Superlight_Wood_Core_custom_blend:0.0776,599.99,0.9449,,1.0,0.9957,,CAPiTA_DOA_Defenders_of_Awesome,0.7483,,Durasurf_Sintered_4501,0.9957,,67.5,0.9346,,6.5,0.9976,,2010,0.8000,,29.72,0.9940,,7.35,0.6000,,Beginner_to_advanced_jibbers,0.6249,,,,,0.6,0.6000,,Poly_Thermo_Topsheet,0.9975,,,,,,,,Denver_Colorado_USA,0.9981,,,,,,,,25.1,0.5946,25.1:0.5946|25.5:0.4054,,,,125.0,0.9940,,,,,,,,,0.8899,,Academy_Snowboards,0.9997,,Stainless_10mm_2x4_Inserts,0.9957,,True_Twin,0.9978,,146_149_152_156_154W_157W,0.9957,,2024,0.9997,,Mens,0.8899,,Bi_Lite_Fiberglass,0.7119,,Snowboard,0.9957,,,0.9940,,,,,0.5,0.7293,,None_explicitly_stated,0.6250,,,,,0.7,0.7000,,Underfoot_Balancing_Stabilisers,0.7029,,Sintered_P_Tex_Sidewall,0.9957,,0.8,0.7000,,Full_Wrap_Metal_Edges,0.9957,,,,,Vario_Power_Grip_Sidecut,0.9957,,,,,,,,0.85,0.6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xrqyf8xW1D,Salomon_SAS_Annecy_France,Indicator,,0.9533,,0.65,0.7000,,1049.99,0.9533,,0.7,0.7000,,749.95,0.9190,,50pct_Recycled_Sintered_Base,0.9533,,,,,5.0,0.9992,,2027,0.9771,,30.1,0.7183,29.7_30.5_corrected:0.7183|29.7_20.5_reported:0.2817,,,,Intermediate-Advanced,0.9533,,2.0,0.9945,,,,,Olive_wood_veneer_premium_sustainable,0.9423,,Wolfgang_Nyvelt_shaper_rider_20yrs_Asmo_founder,0.9465,,,,,Factories_across_Europe_and_Asia_some_Made_in_China,0.8748,,,,,,,,25.8,0.9533,,,,,114.0,0.9533,,,,,30.4,0.7183,30.0_30.8_corrected:0.7183|20.0_30.8_reported:0.2817,,0.9533,,Salomon,0.9985,,2x4_Inserts,0.9533,,Tapered_Directional,0.9533,,149_153_157_160_163_166_170,0.9533,,2027,0.9985,,Mens_Womens_Unisex,0.8972,Mens_Womens_Unisex:0.8972|Mens:0.1028,BIAX_HD_Fiberglass,0.9533,,Snowboard,0.9985,,,0.9533,,,,,0.7,0.6000,,Sustainability_cornerstone_of_design_development,0.9341,,,,,,,,Popster_milled_core_varying_thickness,0.9976,,66pct_Recycled_ABS_Sidewalls,0.9533,,0.7,0.7000,,,,,,,,Radial_Sidecut,0.9533,,,,,,,,,,,,,,,,,0.3,0.8000,,,,,,,,,,,,,,,,,,,
Xw8yyFV799,,Superpig,,0.9282,,0.85,0.8000,,1049.99,0.9974,,0.4,0.8000,,YES_Hybrid_volume_shifted_directional,0.9278,,Sintered_Stone_Ground_Race_Base_carbon_infused,0.9839,,82.0,0.8000,,8.0,0.7703,,2019,0.8000,,31.6,0.9975,,6.25,0.7000,,Intermediate_Advanced,0.9890,,3.0,0.8000,,0.75,0.8000,,Topless_Topsheet_graphics_on_fiberglass,0.9839,,,,,2580,0.5000,,Guangzhou_Province_China,0.9852,,0.85,0.9554,,7.0,0.8000,,27.0,0.9975,,92.5,0.6000,,114.6,0.9974,,6.55,0.8000,,32.3,0.8000,,,0.9963,,Ride_Snowboards,0.9963,,2x4_Inserts,0.9839,,Tapered_Directional,0.9890,,142_148_151_154_158,0.9974,,2027,0.9931,,Unisex,0.8234,,Carbon_Infused_Glass_Carbon_Array_5_Double_Impact_Plates,0.9839,,Snowboard,0.9963,,,0.9963,,0.0,0.9975,,0.4,0.8000,,FSC_Certified_Materials_base_stickers_shipping_boxes,0.9777,,55.9,0.7000,,0.5,0.7000,,90deg_carbon_fibers_stitched_into_glass_pop_response,0.9963,,Carbon_Slimewalls_carbon_urethane_composite,0.9964,,0.75,0.7000,,Cleave_Edge_Steel_50pct_more_steel,0.9839,,4.8,0.7000,,Tapered_Bi_Radial_Sidecut,0.9839,,10.0,0.9975,,,,,0.7,0.8000,,,,,,,,,,,0.5,0.8000,,,,,0.7,0.8000,,0.8,0.8000,,0.7,0.8000,,0.5,0.8000,
YE75AiB2va,CAPiTA_Super_Corporation,The_Black_Snowboard_of_Death,,0.9608,,0.7,0.7000,,1299.99,0.9958,,0.4,0.8000,,Korua_Otto_Mercury_YES_NSB_Jones_MT_K2_Manifest,0.9499,,Megadrive_XT_sintered_UHMW_carbon_fluro,0.9533,,72.5,0.9608,,6.5,0.8230,6.5:0.8230|7.0:0.1770,2001,0.8000,,29.55,0.9608,,7.87,0.7000,,Advanced_Expert,0.9128,Advanced_Expert:0.9128|Advanced:0.0872,2.0,0.9890,,0.85,0.8000,,PLT_Technology,0.9608,,,,,,,,Austria_Feistritz_ad_Gail,0.9974,,,,,,,,25.6,0.9608,,,,,119.7,0.9608,,,,,,,,,0.9948,,CAPiTA,0.9958,,2x4_Inserts,0.9608,,Tapered_Directional,0.9940,,156_159_162_157W_161W,0.6707,156_159_162_157W_161W:0.6707|156_159_162_157W_161W_165W_169W:0.3293,2027,0.9958,,Mens,0.9948,,Holysheet_Tri_Tri_Fiberglass,0.9608,,Snowboard,0.9958,,,0.9608,,2.0,0.9608,,0.6,0.8000,,Certified_B_Corporation_score_98_9,0.9871,,55.9,0.9608,,0.65,0.8000,,4x20mm_Fairmat_Carbon_Amplifiers,0.9533,,Full_ABS1000_Sidewalls,0.8989,,0.65,0.6000,,,,,,,,New_Age_Progressive_plus_Death_Grip,0.9608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YHkc5wG2xz,Never_Summer_Industries_Inc,Proto_Slinger,,0.9910,,0.7,0.8000,,664.99,0.9503,,1.0,0.9912,,Feels_like_higher_end_faster_GNU_Money,0.9620,,Durasurf_XT_Sintered_5501,0.8334,Durasurf_XT_Sintered_5501:0.8334|Durasurf_Sintered_4501:0.1666,80.0,0.8000,,4.0,0.9934,,2020,0.8000,,29.8,0.9205,,7.77,0.5000,,Intermediate_to_Advanced,0.9212,,3.0,0.8000,,0.8,0.8000,,Co_Extruded_Polymer_Topsheet_durable_lightweight,0.9332,,Sam_Anderson,0.9494,Sam_Anderson:0.9494|Sam_Klein:0.0506,,,,Denver_Colorado_USA_handcrafted,0.9997,,0.8,0.8000,,5.0,0.7000,,25.3,0.9205,,,,,119.0,0.9205,,,,,,,,,0.9907,,Never_Summer_Industries,0.9910,,2x4_Inserts,0.9360,,Asymmetrical_Twin,0.9917,,149_153_156_154W_157W,0.9896,,2025_2024_2025_season,0.9910,,Mens,0.9883,,Bi_Lite_Fiberglass_lightweight_strong,0.9332,,Snowboard,0.9039,,,0.9907,,0.0,0.9907,,0.7,0.8000,,,,,,,,0.8,0.8000,,Carbon_VXR_Laminate_Technology_torsional_pop,0.9332,,Sintered_UHMW_Polyethylene_Sidewalls,0.9573,,0.7,0.7000,,Full_Wrap_Metal_Edge,0.8896,,3.5,0.6000,,Asym_Vario_Power_Grip_Sidecut_multiple_radii,0.9332,,0.0,0.9205,,,,,,,,Funslinger,0.9977,,,,,,,,,,,,,,,,,,,,,,,,,
YerKncJ6rf,,Highpath,,0.9999,,0.7,0.9000,,629.99,0.9974,,0.0,0.9948,,Burton_Instigator_NS_Hammer_Korua_Otto_TL_DT_Yes_Basic_Cardiff_Lynx,0.9620,,50pct_Recycled_Sintered_EG_Electra_Gallium,0.9300,,77.5,0.9300,,8.2,0.9692,,2022,0.8000,,29.95,0.9300,,,,,Intermediate_to_Expert,0.6838,Intermediate_to_Expert:0.6838|Intermediate-Advanced:0.2786|Advanced:0.0376,2.0,0.8000,,,,,Castor_bean_bio-based_topsheet,0.9524,,Nils_Mindnich_and_Victor_Daviet,0.9865,,,,,China,0.9620,,0.75,0.7000,,6.5,0.7000,,25.5,0.9300,,85.0,0.8000,,118.5,0.9300,,,,,30.25,0.8000,,,0.9412,,Salomon,0.9991,,2x4_Inserts,0.9300,,Tapered_Directional,0.9974,,146_150_153_156_159_162_159W_162W_165W,0.9489,146_150_153_156_159_162_159W_162W_165W:0.9489|156_159_162_159W_162W:0.0511,2025,0.9868,,Unisex,0.9981,,BA_MD_Glass_Biaxial_Medium_Density,0.8359,,Snowboard,0.9991,,,0.9948,,20.0,0.9300,,0.5,0.8000,,28pct_bio_50pct_recycled_base_20pct_recycled_edges,0.9974,,,,,0.9,0.9000,,Bamboo_veneers_reduce_fiberglass_resin_40pct,0.8006,,Recycled_ABS_Sidewalls,0.9300,,0.8,0.8000,,,,,3.2,0.8000,,Quadratic,0.8542,,4.0,0.4860,4.0:0.4860|3.0:0.4800|2-20_range:0.0340,,,,0.65,0.6000,,Salomon_Ultimate_Ride,0.8228,,,,,,,,0.7,0.8000,,,,,0.6,0.7000,,0.8,0.6000,,0.8,0.8000,,0.8,0.6000,
YmBH4HNLYB,Never_Summer_Industries,Valhalla,,0.9969,,0.7,0.8000,,1049.99,0.9954,,0.4,0.7000,,Jones_Flagship_ranked_1_freeride_flex_8_directional_rocker,0.9175,,Durasurf_XT_Sintered_5501_Base,0.9962,,76.5,0.9839,,8.5,0.9969,,2023,0.8000,,30.15,0.9962,,7.22,0.6000,,Intermediate_Advanced,0.9931,,3.0,0.9962,,,,,Co_Extruded_Polymer,0.9962,,,,,,,,Denver_Colorado_USA,0.9808,,,,,,,,25.9,0.9962,,86.0,0.8000,,118.0,0.9962,,7.6,0.3000,,30.45,0.8000,,,0.9969,,Never_Summer,0.9968,,2x4,0.9962,,Directional,0.9969,,147_153_156_160_164cm,0.7558,147_153_156_160_164cm:0.7558|153_156_160cm:0.2442,2027,0.9912,,Mens,0.9973,,Full_Recluse_Carbon_Web_STS_Pretensioned_Fiberglass_BiLite,0.9962,,Snowboard,0.9963,,10.0,0.9931,,25.0,0.9962,,0.4,0.8000,,Prides_on_sourcing_materials_from_US_as_possible,0.7979,,53.5,0.8899,,0.95,0.8947,,Full_length_carbon_web_tip_to_tail_powerful_snap,0.9490,,Sintered_UHMW_Polyethylene,0.9962,,0.7,0.7000,,RIP_Edge_Hold_Technology_Rocker_Integrated_Performance,0.9865,,4.8,0.7000,,Five_different_radii_extra_contact_points,0.8197,,7.0,0.9962,,,,,0.5,0.7000,,,,,,,,,,,,,,90.0,0.8000,,,,,,,,,,,,,
YngwBvpjlV,Bataleon_Snowboards_Low_Pressure_Studio,Whatever,,0.9988,,0.65,0.8000,,949.99,0.9984,,0.5,0.8000,,Ride_Shadowban_hybrid_camber_quiver_killer,0.9186,,Hyper_Glide_S_sintered,0.9968,,81.0,0.9963,,5.0,0.9280,5.0:0.9280|4.0:0.0720,2010,0.6000,,30.4,0.9963,,7.61,0.9963,,Intermediate,0.9963,,,,,0.8,0.8000,,,,,,,,2940.0,0.9465,,Austria,0.5766,,,,,,,,25.9,0.9963,,,,,120.3,0.9963,,,,,,,,,0.9991,,Bataleon,0.9987,,2x4_Inserts,0.9963,,Directional_Twin,0.9988,,144_148_151_154_157_156W_159W_162W,0.9974,,2027,0.9991,,Unisex,0.9969,,Bi-Ax_biaxial_fiberglass,0.9968,,Snowboard,0.9987,,,0.9963,,0.0,0.9996,,0.3,0.8000,,Flip_Flop_Base_minimizes_waste_offcuts,0.9921,,57.0,0.8000,,0.5,0.8000,,Carbon_Stringers,0.9968,,Urethane_Flex_Walls,0.9966,,0.75,0.7000,,Reduces_edge_catch_maintains_ollie_carving,0.9983,,2.0,0.8000,,,,,,,,Standard_non_Burton_EST,0.9176,,0.75,0.7000,,,,,,,,0.75,0.8000,,,,,85.6,0.9341,,,,,,,,,,,,,
Z4Q0GblKxU,Nidecker_family_owned_Swiss_company_Rolle,Beta,,0.9963,,0.7,0.8000,Master_Core_poplar_paulownia:0.9637|Master_Core_poplar_beech_spruce_paulownia:0.0363,849.99,0.9974,,0.5,0.8000,,YES_PYL_Burton_FA_Jones_Flagship_Rossignol_XV_LibTech_BRD_etc,0.9140,,N_7000_Hybrid_extruded_sintered_durability,0.9975,,77.5,0.7826,65_to_90kg:0.7826|60_to_80kg:0.2174,4.0,0.9965,,2021,0.5335,,29.2,0.9963,,7.6,0.9975,,Intermediate_Advanced,0.9963,,2.0,0.8000,,0.8,0.8000,,Absorbnid_vibration_absorbing_smooth_ride,0.9923,,,,,,,,,,,,,,,,,25.6,0.9975,,,,,118.0,0.9975,,,,,,,,,0.9963,,Nidecker,0.9995,,2x4_Inserts_6_rows,0.9965,,Tapered_Directional,0.9963,,151_157_162_165W,0.7500,151_157_162_165W:0.7500|157_162:0.2500,2027,0.9963,,Unisex_Mens_listed_under_mens,0.9726,,Biax_Plus_90deg_weave_enhanced_power_transfer,0.9923,,Snowboard,0.9995,,,0.9963,,40.0,0.9975,,0.3,0.6786,,Made_from_most_sustainably_sourced_timber,0.9923,,54.0,0.9975,,0.45,0.8000,,Premium_Sandwich_Construction_carbon_stringers,0.9923,,,,,0.75,0.6786,,,,,2.8,0.6000,,,,,10.0,0.9963,,,,,,,,,,,103.0,0.9963,,0.4,0.7000,,,,,,,,,,,,,,,,,,,
Z5ADFyMD1V,Mervin_Manufacturing,Mayhem_Ripper_2027,,0.9954,,0.75,0.8000,,1199.99,0.9930,,0.4,0.7000,,Burton_Custom_Camber_679_95,0.8571,,Sintered_Knife_Cut_Base,0.9726,,65.0,0.6000,,6.0,0.9646,6.0:0.9646|7.0:0.0354,2024,0.7763,,29.9,0.6339,29.9:0.6339|29.7:0.3661,8.1,0.8000,,Intermediate_Advanced,0.9660,,1.0,0.9462,,,,,Eco_Sublimated_Poly_Topsheet,0.9660,,Matt_Mayhem_Biolos_Lost_Surfboards,0.9945,,2760.0,0.9608,,Sequim_Washington_USA,0.9175,,,,,,,,25.7,0.6339,25.7:0.6339|25.5:0.3661,75.0,0.6000,,,,,8.0,0.8000,,30.4,0.6339,30.4:0.6339|30.2:0.3661,,0.9726,,Lib_Tech,0.9945,,2x4_Inserts,0.9726,,True_Twin,0.9994,,153cm_156cm_159cm,0.9726,,2027,0.9726,,Mens,0.9726,,Tri_Ax_Bi_Ax_Fiber,0.9660,,Snowboard,0.9816,,,0.9660,,0.0,0.9726,,0.4,0.8000,,Zero_hazardous_waste_production,0.9517,,57.47,0.8000,,0.7,0.8000,,3way_fiber_snap_decrease_vibrations,0.9212,,Birch_Internal_plus_UHMW_Sintered,0.9930,,0.75,0.7000,,No_Magne_Traction_traditional_edges,0.9948,No_Magne_Traction_traditional_edges:0.9948|Magne_Traction_serrated_edges:0.0052,,,,Progressive_twin_sidecut,0.9947,,,,,All_standard_2x4_excludes_Burton_3D_EST,0.9930,,0.35,0.8000,,Lib_Tech_Mayhem_Rad_Ripper,0.7763,,113.0,0.9660,,,,,0.05,0.8000,,72.8,0.9423,,,,,,,,0.95,0.9000,,,,
Z6PFaeBlBM,,Huck_Knife_Pro,,0.9974,,0.75,0.8000,,692.99,0.9948,,0.4,0.6000,,Capita_DOA_HK_softer_more_jib_friendly,0.8690,,Sintered_EG_Electra_Gallium,0.6477,,65.0,0.9948,,9.0,0.7000,,2017,0.9022,,29.5,0.9948,,,,,Advanced_Expert,0.8603,Advanced_Expert:0.8603|Intermediate_Advanced:0.1397,2.0,0.6465,,,,,Graphics_dont_look_great_ride_compensates,0.7899,,Dusty_Henricksen_and_Sven_Thorgren,0.6976,,,,,Altenmarkt_Austria_AMER_factory,0.8197,,,,,,,,25.5,0.9948,,77.5,0.8000,,121.6,0.9948,,,,,29.8,0.9000,,,0.9607,High_performance_freestyle:0.9607|Park_and_Freestyle:0.0393,Salomon,0.9985,,2x4_Inserts,0.9300,,True_Twin_symmetrical_centered,0.6477,,153_156_156W_159_159W,0.8050,153_156_156W_159_159W:0.8050|149_153_156_156W_159_159W:0.1950,2025,0.9974,,Mens,0.6465,,Triax_BA_MD_Glass_European_fiberglass,0.9945,,Snowboard,0.9974,,,0.5324,Park_Street_Sidehits:0.5324|Terrain_parks_and_urban:0.4676,0.0,0.9948,,0.5,0.8000,,30pct_bio_based_molecular_from_plants,0.6054,,,,,0.8,0.8000,,Ghost_Carbon_Beams_tip_tail_pop_stability,0.9945,,ABS_Sidewalls_Gunslinger_carbon_inlays,0.8856,,0.8,0.8000,,,,,,,,EQ_Rad_Sidecut_equalizer_radial_blend,0.6477,,,,,,,,,,,Salomon_Huck_Knife_standard,0.9022,,,,,,,,,,,,,,,,,,,,,,,,,
ZVutVOH5yg,Nidecker_Group_NDK,Rally_Cat,,0.9974,,0.75,0.8000,,849.99,0.9974,,0.5,0.8000,,Capita_Space_Metal_Fantasy_Jones_Airheart_K2_Coldshoulder_Gnu_Velvet,0.9524,,Sintered_8000_UHMWPE_carbon_ultra_fast_durable,0.9994,,61.0,0.9948,,3.0,0.6754,3.0:0.6754|4.0:0.2477|6.0:0.0769,2025,0.8000,,28.8,0.8000,,8.0,0.9963,,Beginner_Intermediate,0.9868,,3.0,0.8000,,0.85,0.9000,,Premium_Topsheet_durable_scratch_resistant,0.9963,,Inaki_Odriozola,0.9963,,2700.0,0.9963,,Dubai_UAE_SWS_Factory,0.9940,,,,,,,,25.2,0.9974,,,,,115.0,0.9458,1150.0:0.9458|1154.0:0.0542,8.9,0.9963,,,,,,0.9890,,Jones_Snowboards,0.9984,,2x4_Inserts_Standard_Pack,0.9963,,Directional_Twin,0.9900,Directional_Twin:0.9900|True_Twin:0.0100,151_154_155W_156_158_159W_161_162W_166W_170W,0.9877,151_154_155W_156_158_159W_161_162W_166W_170W:0.9877|151_154_155W_156_158_159W_162W:0.0123,2027,0.9890,,Mens,0.9890,,Biaxial_Fiberglass_dual_layer_dual_directional,0.9963,,Snowboard,0.9991,,,0.9836,,20.0,0.9974,,0.5,0.8000,,100pct_solar_power_since_2020_89pct_CO2_drop,0.9973,,54.0,0.9877,540.0:0.9877|580.0:0.0123,,,,,,,Recycled_ABS_rounded_finish_deflects_impact,0.9963,,0.8,0.8000,,Medium_Traction_Tech_strategic_contact_points,0.9414,,,,,Progressive_Sidecut,0.8740,,0.0,0.9974,,,,,,,,,,,106.4,0.9963,,0.5,0.7000,,,,,,,,,,,,,,,,,,,
ZZn9P07a0u,Never_Summer_Industries,V_Twin,,0.9462,,0.7,0.8000,,1049.99,0.9462,,0.5,0.8000,,CAPiTA_DOA_true_twin_flex6_camber_park_549,0.7743,,Durasurf_XT_Sintered_5501_graphite_infused,0.9917,,76.5,0.9462,,6.0,0.9462,,2025,0.9405,,30.8,0.9462,,7.71,0.6000,,Intermediate_Advanced,0.9462,,3.0,0.8000,,0.85,0.8000,,Co_Extruded_Polymer_scratch_chip_resistant_stomp_pad,0.9462,,Tracey_Canaday_co_founder,0.9799,,3120.0,0.9754,,Denver_Colorado_USA_handcrafted,0.9997,,,,,,,,25.6,0.9462,,79.0,0.8000,,122.0,0.9462,,7.8,0.6000,,30.5,0.9000,,,0.9462,,Never_Summer,0.9923,,2x4_Inserts,0.9462,,True_Twin,0.9462,,153cm_157cm_160cm,0.9462,,2027_FW_2026_27,0.9923,,Mens,0.9462,,Bi_Lite_Fiberglass_STS_ultralight,0.8982,,Snowboard,0.9923,,,0.9462,,0.0,0.9462,,0.5,0.8000,,,,,,,,0.9,0.9000,,Full_Recluse_Carbon_Web_20deg_torsional_longevity,0.9991,,UHMW_Polyethylene,0.9462,,0.7,0.7000,,RIP_Edge_Hold_Technology_wave_base_high_pressure,0.9462,,1.2,0.9000,,Power_Grip_Sidecut_Vario_multiple_radii,0.9462,,0.0,0.9462,,,,,0.55,0.7000,,,,,,,,,,,,,,86.7,0.9754,,,,,,,,,,,,,
aU2qFOCVPH,Burton_Snowboards_founded_1977,Family_Tree_Smooth_Operator,,0.9614,,0.75,0.7000,Dragonfly_600G_Core:0.9834|Super_Fly_600G_Core:0.0166,1199.99,0.9501,,0.8,0.8000,,Korua_Dart_Cafe_Racer_Weston_Japow_Moss_Gentemstick_etc,0.9793,,Sintered_WFO,0.9510,,79.5,0.9301,,6.5,0.6799,6.5:0.6799|5-8_range:0.3201,2026,0.8000,,28.56,0.9301,,8.8,0.9301,,Intermediate_Advanced,0.9002,,3.0,0.8000,,0.85,0.8000,,Audubon_bird_themed_topsheets_2026,0.9966,,Masanori_Takeuchi,0.9976,,,,,Austria_Keil_facility_Uttendorf,0.9991,,0.85,0.9793,,8.0,0.8000,,25.1,0.9301,,,,,117.5,0.9301,,,,,,,,,0.8313,,Burton,0.9999,,The_Channel_single_channel_system,0.9509,,Tapered_Directional,0.9532,,144_148_152_156_160_164,0.8642,144_148_152_156_160_164:0.8642|152_156_160_164:0.1358,2026,0.9991,,Unisex,0.9517,,45_degree_Carbon_Highlights_tip_to_tail,0.9532,,Snowboard,0.9991,,10.0,0.9608,,-12.5,0.9937,,0.6,0.8000,,FSC_Certified_C124994,0.8720,,54.0,0.9301,,0.55,0.7000,,Yes_tip_to_tail_carbon_layer,0.9062,,,,,0.7,0.7000,,,,,3.8,0.7000,,,,,10.0,0.9923,,All_Channel_compatible_bindings_best_with_EST,0.9060,,,,,Family_Tree_Sensei_by_Takeuchi,0.8108,,,,,,,,0.2,0.8000,,,,,0.7,0.8000,,0.7,0.8000,,0.7,0.8000,,0.7,0.8000,
